10000,0.99,1.,1.1,1.,0.00001,0.054976898198978885,0.053437186950140214
10000,0.99,1.,1.1,1.,0.0001,0.43190070157471283,0.32123689207533795
10000,0.99,1.,1.1,1.,0.001,0.9964985935336996,0.019799019893962405
10000,0.99,1.,1.3,1.,0.00001,0.28103463625409075,0.23721693851685863
10000,0.99,1.,1.3,1.,0.0001,0.9630954693033503,0.12176358181775442
10000,0.99,1.,1.3,1.,0.001,0.9999999999999953,1.5460893802275533e-13
10000,0.99,1.,2.,1.,0.00001,0.8034747269949589,0.31973959146322556
10000,0.99,1.,2.,1.,0.0001,0.9999999140622295,1.3981767948660119e-6
10000,0.99,1.,2.,1.,0.001,1.,3.5745290650683363e-69
10000,0.97,1.,1.1,1.,0.00001,0.025458830432911306,0.025131968658130503
10000,0.97,1.,1.1,1.,0.0001,0.22731602300904385,0.19926371608295107
10000,0.97,1.,1.1,1.,0.001,0.9241389124451118,0.1956344723382047
10000,0.97,1.,1.3,1.,0.00001,0.12139046021683897,0.11370498083789238
10000,0.97,1.,1.3,1.,0.0001,0.7258683725048136,0.3547665947161595
10000,0.97,1.,1.3,1.,0.001,0.9999976034226827,0.00003101523095323027
10000,0.97,1.,2.,1.,0.00001,0.44339963604234645,0.3261164813650517
10000,0.97,1.,2.,1.,0.0001,0.9971461255733332,0.016721072183005337
10000,0.97,1.,2.,1.,0.001,1.,2.0997996545812882e-24
10000,0.9,1.,1.1,1.,0.00001,0.014092026830297533,0.013992264494438246
10000,0.9,1.,1.1,1.,0.0001,0.1323116064195481,0.12314461219639736
10000,0.9,1.,1.1,1.,0.001,0.7580988780886562,0.3433124157017304
10000,0.9,1.,1.3,1.,0.00001,0.05414579219111404,0.05265271123061066
10000,0.9,1.,1.3,1.,0.0001,0.4268847004991806,0.3190351548614011
10000,0.9,1.,1.3,1.,0.001,0.9961768615786484,0.021282202017200907
10000,0.9,1.,2.,1.,0.00001,0.19032893901512604,0.17094359321259034
10000,0.9,1.,2.,1.,0.0001,0.8789161639580707,0.25564092642503644
10000,0.9,1.,2.,1.,0.001,0.9999999993225742,1.4302301360470567e-8
10000,0.7,1.,1.1,1.,0.00001,0.010716152816528268,0.010658528644979128
10000,0.7,1.,1.1,1.,0.0001,0.10213884915303328,0.09673541949322356
10000,0.7,1.,1.1,1.,0.001,0.6595198428537848,0.36683278700262595
10000,0.7,1.,1.3,1.,0.00001,0.030765539166183187,0.03028735054280818
10000,0.7,1.,1.3,1.,0.0001,0.2683751139687842,0.22862351974161654
10000,0.7,1.,1.3,1.,0.001,0.956057506748647,0.13731473143079942
10000,0.7,1.,2.,1.,0.00001,0.08801843501209794,0.08402588016322894
10000,0.7,1.,2.,1.,0.0001,0.6020205982411,0.3666803234127928
10000,0.7,1.,2.,1.,0.001,0.9999003204775848,0.0009184022930660454
10000,0.,1.,1.1,1.,0.00001,0.009877633949866738,0.009828688702697074
10000,0.,1.,1.1,1.,0.0001,0.09449946806295861,0.08988669636905425
10000,0.,1.,1.1,1.,0.001,0.6294156304464744,0.367869521113558
10000,0.,1.,1.3,1.,0.00001,0.016554040375982182,0.01641625986089176
10000,0.,1.,1.3,1.,0.0001,0.1537376801064092,0.1412630965423411
10000,0.,1.,1.3,1.,0.001,0.8116133852648569,0.3144660457996233
10000,0.,1.,2.,1.,0.00001,0.03616062488063376,0.035498803284065954
10000,0.,1.,2.,1.,0.0001,0.3080947230469222,0.2548330142117573
10000,0.,1.,2.,1.,0.001,0.9748541437513429,0.09261375156725979