110000,0.99,1.,1.1,1.,0.00001,0.4219371619341369,0.31682046033710426
110000,0.99,1.,1.1,1.,0.0001,0.995833700296666,0.02283435126757363
110000,0.99,1.,1.1,1.,0.001,1.,8.636608782662105e-23
110000,0.99,1.,1.3,1.,0.00001,0.8580039287143548,0.277170067527668
110000,0.99,1.,1.3,1.,0.0001,0.9999999966675527,6.504790068096286e-8
110000,0.99,1.,1.3,1.,0.001,1.,3.296877860150856e-83
110000,0.99,1.,2.,1.,0.00001,0.9914373307790516,0.04076124516359305
110000,0.99,1.,2.,1.,0.0001,1.,1.0086255116128867e-19
110000,0.99,1.,2.,1.,0.001,1.,8.680705325209613e-205
110000,0.97,1.,1.1,1.,0.00001,0.18573789801536933,0.1673088542429572
110000,0.97,1.,1.1,1.,0.0001,0.8718725390654412,0.2632673021840443
110000,0.97,1.,1.1,1.,0.001,0.9999999988075994,2.450061029621104e-8
110000,0.97,1.,1.3,1.,0.00001,0.48309519600238393,0.3411036983668311
110000,0.97,1.,1.3,1.,0.0001,0.9986382239738574,0.00898631305555962
110000,0.97,1.,1.3,1.,0.001,1.,1.4472138229648372e-27
110000,0.97,1.,2.,1.,0.00001,0.7957951998751049,0.324406252780865
110000,0.97,1.,2.,1.,0.0001,0.9999998739161488,2.003008238974734e-6
110000,0.97,1.,2.,1.,0.001,1.,1.6129389442469426e-67
110000,0.9,1.,1.1,1.,0.00001,0.06949219957897168,0.06701965673388012
110000,0.9,1.,1.1,1.,0.0001,0.5133685404352548,0.3504954322916954
110000,0.9,1.,1.1,1.,0.001,0.9992552649118891,0.005363941058880614
110000,0.9,1.,1.3,1.,0.00001,0.18494174168728605,0.16667589742215944
110000,0.9,1.,1.3,1.,0.0001,0.8706142280575291,0.2645883215368411
110000,0.9,1.,1.3,1.,0.001,0.9999999986851833,2.6887434325775797e-8
110000,0.9,1.,2.,1.,0.00001,0.3801704001899754,0.29647111596488374
110000,0.9,1.,2.,1.,0.0001,0.9916300450544318,0.040034388226198855
110000,0.9,1.,2.,1.,0.001,1.,8.071258904895488e-20
110000,0.7,1.,1.1,1.,0.00001,0.027969986980658557,0.02757512810636697
110000,0.7,1.,1.1,1.,0.0001,0.24699692992435118,0.21361640940823992
110000,0.7,1.,1.1,1.,0.001,0.9413905739153825,0.1662667212819708
110000,0.7,1.,1.3,1.,0.00001,0.06871008892787522,0.06629354886369548
110000,0.7,1.,1.3,1.,0.0001,0.5092627990693899,0.349329572052102
110000,0.7,1.,1.3,1.,0.001,0.999189991055658,0.005766020537036836
110000,0.7,1.,2.,1.,0.00001,0.14841296240185087,0.1368104954663367
110000,0.7,1.,2.,1.,0.0001,0.79941870902134,0.3222409993165868
110000,0.7,1.,2.,1.,0.001,0.999999894584561,1.6935366330894382e-6
110000,0.,1.,1.1,1.,0.00001,0.014043374547296872,0.01394430149697706
110000,0.,1.,1.1,1.,0.0001,0.13188332712648954,0.1227770097446496
110000,0.,1.,1.1,1.,0.001,0.7569022312487763,0.343811126493828
110000,0.,1.,1.3,1.,0.00001,0.023351195531730484,0.023076409085172254
110000,0.,1.,1.3,1.,0.0001,0.21044165551594618,0.18655806745030773
110000,0.,1.,1.3,1.,0.001,0.9058452406718442,0.22247032235455436
110000,0.,1.,2.,1.,0.00001,0.04767744788318928,0.04652237213357653
110000,0.,1.,2.,1.,0.0001,0.3864630959069809,0.29972189681376793
110000,0.,1.,2.,1.,0.001,0.9924419996873992,0.03692195489300719